,Throughput,Active_Orders,Idle_Robots,Broken_Robots,Avg_Battery,Total_Distance,Total_Conflicts,Total_Hard_Blocks
115,19,23,1,0,49.2,508,0,0
116,20,22,1,0,48.8,512,0,0
117,20,22,0,0,48.4,516,0,0
118,20,22,0,0,47.9,521,0,0
119,20,22,0,0,47.4,526,0,0
120,20,22,0,0,46.9,531,0,0
121,20,22,0,0,46.4,536,0,0
122,20,22,0,0,45.9,541,0,0
123,20,22,0,0,45.4,546,0,0
124,21,22,1,0,44.9,551,0,0
125,21,23,0,0,44.5,555,0,0
126,21,23,0,0,44.0,560,0,0
127,21,23,0,0,43.5,565,0,0
128,21,23,0,0,43.0,570,0,0
129,21,23,0,0,42.5,575,0,0
130,21,23,0,0,42.0,580,0,0
131,21,24,0,0,41.5,585,0,0
132,22,23,1,0,41.0,590,0,0
133,23,23,1,0,40.6,594,0,0
134,23,23,0,0,40.2,598,0,0
135,23,23,0,0,39.7,603,0,0
136,23,23,0,0,39.2,608,0,0
137,23,23,0,0,38.7,613,0,0
138,23,23,0,0,38.2,618,0,0
139,23,23,0,0,37.7,623,0,0
140,23,24,0,0,37.2,628,0,0
141,23,24,0,0,36.7,633,0,0
142,24,24,1,0,36.2,638,0,0
143,24,25,0,0,35.8,642,0,0
144,24,25,0,0,35.3,647,0,0
145,24,25,0,0,34.8,652,0,0
146,24,26,0,0,34.3,657,0,0
147,24,26,0,0,33.8,662,0,0
148,24,27,0,0,33.3,667,0,0
149,24,28,0,0,32.8,672,0,0
150,24,29,0,0,32.3,677,0,0
151,25,28,1,0,31.8,682,0,0
152,25,29,0,0,31.4,686,0,0
153,25,30,0,0,30.9,691,0,0
154,26,29,1,0,30.4,696,0,0
155,26,29,0,0,30.0,700,0,0
156,27,29,1,0,29.5,705,0,0
157,27,30,0,0,29.1,709,0,0
158,27,30,0,0,28.6,714,0,0
159,27,30,0,0,28.1,719,0,0
160,27,31,0,0,27.6,724,0,0
161,27,31,0,0,27.1,729,0,0
162,27,32,0,0,26.6,734,0,0
163,27,33,0,0,26.1,739,0,0
164,28,32,1,0,25.6,744,0,0
165,28,32,0,0,25.2,748,0,0
166,28,32,0,0,24.7,753,0,0
167,28,32,0,0,24.2,758,0,0
168,29,31,1,0,23.7,763,0,0
169,29,31,0,0,23.3,767,0,0
170,29,32,0,0,22.8,772,0,0
171,29,33,0,0,22.3,777,0,0
172,29,33,0,0,21.8,782,0,0
173,29,34,0,0,22.4,786,0,0
174,29,35,0,0,23.0,790,0,0
175,29,36,0,0,24.7,793,0,0
176,30,35,1,0,26.4,796,0,0
177,30,36,0,0,28.2,798,0,0
178,30,36,0,0,29.9,801,0,0
179,30,36,0,0,33.8,802,0,0
180,30,37,0,0,37.7,803,0,0
181,30,37,0,0,41.6,804,0,0
182,30,37,0,0,45.5,805,0,0
183,30,37,0,0,50.5,805,0,0
184,30,37,0,0,55.5,805,0,0
185,30,38,0,0,60.5,805,0,0
186,30,38,0,0,64.4,806,0,0
187,30,38,0,0,68.3,807,0,0
188,30,39,0,0,71.1,809,0,0
189,30,39,0,0,73.9,811,0,0
190,30,39,0,0,76.7,813,0,0
191,30,39,0,0,79.5,815,0,0
192,30,40,0,0,80.1,819,0,0
193,30,40,0,0,80.7,823,0,0
194,30,41,0,0,81.3,827,0,0
195,30,41,0,0,81.9,831,0,0
196,30,41,0,0,81.4,836,0,0
197,30,42,0,0,80.9,841,0,0
198,30,43,0,0,80.4,846,0,0
199,30,43,0,0,79.9,851,0,0
